TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?,JName,ra_x,dec_x,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,yAperMag3Err,j_1AperMag3Err,hAperMag3Err,kAperMag3Err,sourceID,mode,epoch,mergedClass,angDist,RAJ2000,DEJ2000,name,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist_x,objID_x,RAJ2000_x,DEJ2000_x,errHalfMaj,errHalfMin,errPosAng,cell,sky,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch_x,Ns,Nd_x,Ng,Nr_x,Ni,Nz,Ny,gPSFf,gmag,e_gmag,gmagStd,o_gmag,b_gmag_x,B_gmag_xa,gKmag,e_gKmag,gFlags,rPSFf,rmag,e_rmag,rmagStd,o_rmag,b_rmag_x,B_rmag_xa,rKmag,e_rKmag,rFlags,iPSFf,imag,e_imag,imagStd,o_imag,b_imag_x,B_imag_xa,iKmag,e_iKmag,iFlags,zPSFf,zmag,e_zmag,zmagStd,o_zmag,b_zmag_x,B_zmag_xa,zKmag,e_zKmag,zFlags,yPSFf,ymag,e_ymag,ymagStd,o_ymag,b_ymag_x,B_ymag_xa,yKmag,e_yKmag,yFlags,angDist_xa,JNAME_x,ra_xa,dec_xa,errHalfMaj_x,errHalfMin_x,errPosAng_x,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,cntr,cc_flags,ext_flg,var_flg,ph_qual,r_2mass,angDist_xb
39632931450259473,246.06310813912077,32.49292285108658,1.3050585271112871,QSO,-0.062477318959012706,0.008048751714407288,1.8297606541132828E-5,44.98315038062121,,0.0,true,J162415.15+322934.6,246.063145,32.492946,,18.72,,,,0.071,,,433792998235,1,2006.5074,1,0.139416,246.062929,32.493078,GALEX J162415.1+322935,6371443532880676651,6371443532879626240,AIS,245.717171,32.543616,80.0,80.0,53.0743,43.9939,50015,353,11,0.295897,true,1,0.0246,0,0,,,21.0002,0.2471,,,0.9202,0.2471,,,0.8407,0.2268,,,1.2104,0.3852,0,0,0,0,,,14.4512,3.28872,,,1200.3,1790.88,,4.342,,0.002,0.9831,0.0,0.1253,,86.9,87.09,,,0.0,122.903,3.5,6.58E-4,5.76E-4,,,,61.6,62.5,,,0.61,,,0.2,,C,0,1,6371443532880676864,6371443532880676651,0,1,6371443532880676864,6371443532880676651,6371443532880676651,N,0.0,0.780692,146992460631262105,246.06310180725,32.49292398965,0.004,0.004,0.0,2061,15,436527248,52,0.00368770345,0.00374736871,55998.242852592,5,66,10,17,21,16,2,0.999445,20.3796,0.0256,0.0775,9,20.2586,20.4701,20.4945,0.0326,115000,0.999203,20.1129,0.0207,0.0883,15,19.9918,20.3284,20.2385,0.0138,115000,0.999016,20.1706,0.0217,0.1025,17,19.9982,20.3838,20.2731,0.0249,115000,0.999695,20.2653,0.0529,0.1527,15,20.0302,20.5166,20.3508,0.0587,115000,0.99797,19.6984,0.1495,0.2134,2,19.5691,19.8681,19.562,0.2115,115000,0.019658,J162415.15+322934.5,246.063158,32.492921,0.388,0.354,84.0,16.434,15.118,12.135,9.093,,,,0.081,0.084,0.242,,,,,2452131801241034033,0000,0,00nn,AABU,,0.151619
39632931450259941,246.09257446757852,32.43939868494106,0.9014181830220372,QSO,0.08303065005014998,0.00338875626069397,1.9262014576873247E-5,44.457523215930834,2,0.0,true,J162422.21+322621.8,246.09258,32.439407,,18.99,,,,0.095,,,433793196706,1,2006.5074,-1,0.034422,246.09262,32.439224,GALEX J162422.2+322621,6371443532882773588,6371443532879626240,AIS,245.717171,32.543616,80.0,80.0,53.0049,43.9617,50015,353,11,0.333443,true,3,0.0231,0,0,21.5792,0.4881,22.0166,0.4278,2.7592,0.4881,1.9366,0.4278,2.8065,0.5098,1.9336,0.4373,3.4489,0.9942,2.2595,0.8906,0,0,0,0,8.47866,3.81053,5.66691,2.23208,1140.42,1661.18,1139.73,1661.83,4.146,7.218,0.002,0.003,0.9699,0.7756,0.082,0.1331,7.73,7.95,8.96,9.16,1.62766,2.72481,3.5,5.25E-4,4.82E-4,3.5,4.53E-4,3.92E-4,63.4,67.2,0.571,1.37,0.91,1.31,1.32,0.35,0.22,C,0,1,6371443532882774016,6371443532882773588,0,1,6371443532882774016,6371443532882773588,6371443532882773588,N,0.0,0.64427,146922460926197917,246.09257628803,32.43939772727,0.006,0.006,90.0,2061,15,436527248,52,0.00554781242,0.00554781242,55970.59234051,5,53,8,12,16,15,2,0.999587,20.8885,0.0181,0.0839,8,20.7117,20.9248,21.037,0.0347,115000,0.998895,20.6931,0.0406,0.15,11,20.4568,20.8658,20.8384,0.0547,115000,0.99969,20.5955,0.0349,0.1726,15,20.4327,20.9326,20.6819,0.0488,115000,0.998955,20.2904,0.032,0.1599,15,20.0719,20.6035,20.366,0.0556,115000,0.997959,19.768,0.1569,,1,19.768,19.768,19.7878,0.2408,115000,0.006518,J162422.21+322622.1,246.092575,32.439474,0.316,0.284,86.0,16.067,14.935,12.245,9.132,,,,0.064,0.072,0.261,0.465,,,,2452131801241033979,hh00,0,00nn,AABC,,0.270228
39632931454451827,246.21296913385171,32.58708291872145,1.046888442037629,QSO,0.10780145844951172,0.0033450273764751444,1.867927519471619E-5,45.108739720320564,,0.0,true,J162451.11+323513.6,246.212981,32.587114,,17.658,,,,0.028,,,433792998730,2,2006.5074,-1,0.117445,246.212851,32.587175,GALEX J162451.0+323513,6371443531806936019,6371443531805884416,AIS,246.754308,32.597925,96.0,218.0,53.2277,43.8816,50015,321,10,0.456316,true,1,0.026,0,0,,,21.44,0.2054,,,1.36,0.2054,,,1.4006,0.1801,,,1.3667,0.2624,0,0,0,0,,,9.63848,1.82331,,,3018.59,1902.46,,4.995,,0.002,0.982,0.0,0.2297,,69.22,73.31,,,3.7116,105.032,3.9098,7.38E-4,5.69E-4,,,,193.3,66.5,,,0.68,,,0.26,,C,0,1,6371443531806936064,6371443531806936019,0,1,6371443531806936064,6371443531806936019,6371443531806936019,N,0.0,0.487499,147102462129875136,246.21298334574,32.58708290829,0.001,0.001,0.0,2061,15,436527256,52,0.00120622482,0.0012214949,56075.767827109,5,76,9,16,21,18,12,0.999529,18.8578,0.0128,0.0344,6,18.8221,18.9168,18.9313,0.0108,115000,0.999175,18.5406,0.0042,0.0363,12,18.5122,18.6484,18.6125,0.0126,115000,0.999619,18.4991,0.0095,0.0379,17,18.4318,18.5588,18.5604,0.0126,115000,0.999237,18.4842,0.0227,0.1027,17,18.3044,18.6455,18.5484,0.0201,115000,0.999173,18.3146,0.0243,0.0961,10,18.1922,18.4962,18.3885,0.0483,115000,0.043108,J162451.11+323513.7,246.212997,32.587139,0.146,0.138,80.0,15.008,13.788,11.334,9.005,,,,0.036,0.036,0.109,0.369,,,,2465133301241005684,0000,0,11nn,AAAC,,0.220607
39632931454454284,246.36991451659304,32.46096163299391,1.1843317908163458,QSO,0.06611278674725496,0.0,2.6665665309716176E-5,44.88633856391658,,0.0,true,J162528.78+322739.5,246.369938,32.460991,,18.828,,,,0.087,,,433793170770,1,2006.5076,1,0.127434,246.370121,32.460841,GALEX J162528.8+322739,6371443531806935163,6371443531805884416,AIS,246.754308,32.597925,96.0,218.0,53.0796,43.7328,50015,321,10,0.351728,true,1,0.024,0,0,,,20.8883,0.1419,,,0.8083,0.1419,,,0.8064,0.1304,,,0.8765,0.1846,0,0,0,0,,,16.0203,2.09269,,,2701.65,1597.87,,5.377,,0.002,0.9831,0.0,0.004,,60.8,-30.1,,,0.0,165.676,3.5,6.95E-4,6.92E-4,,,,183.4,72.6,,,0.58,,,0.19,,C,0,1,6371443531806935040,6371443531806935163,0,1,6371443531806935040,6371443531806935163,6371443531806935163,N,0.0,0.762163,146952463699263799,246.36991589261,32.46096163866,0.004,0.004,0.0,2061,14,436527248,52,0.00365217086,0.00365866209,55926.256045807,5,68,11,14,20,16,7,0.999544,20.6614,0.0495,0.1866,11,20.3692,20.8848,20.6312,0.0521,115000,0.999138,20.2792,0.0385,0.16,10,20.0152,20.5041,20.3702,0.044,115000,0.999277,20.0041,0.034,0.2021,18,19.8554,20.3325,20.1212,0.0541,115000,0.998992,19.8877,0.0484,0.2003,13,19.7335,20.3939,19.9765,0.1032,115000,0.998595,19.7072,0.1218,0.326,6,19.2906,20.201,19.6554,0.1932,115000,0.00418,J162528.79+322739.5,246.369989,32.460973,0.583,0.526,82.0,16.845,15.571,12.215,8.821,,,,0.115,0.134,0.268,,,,,2470131801241042472,0000,0,n0nn,BBBU,,0.229688
39632931458646349,246.52112811798247,32.5982419568261,1.2973702740096815,QSO,-0.034614887837472796,0.004725904687404599,2.995065270391456E-5,45.28466991193232,,0.0,true,J162605.08+323553.7,246.521175,32.598259,,18.605,,,,0.073,,,433792991758,1,2006.5076,-1,0.154564,246.521287,32.598156,GALEX J162605.1+323553,6371443531809033262,6371443531805884416,AIS,246.754308,32.597925,96.0,218.0,53.2921,43.6257,50015,321,10,0.196314,true,3,0.022,0,0,21.41,0.3689,20.1069,0.0983,2.59,0.3689,0.0269,0.0983,2.5878,0.3682,0.1532,0.0935,2.6368,0.4629,-0.0147,0.1013,0,0,0,0,9.90824,3.36594,32.903,2.97842,2394.97,1927.33,2394.81,1926.53,2.369,9.489,0.001,0.004,0.9821,0.8625,0.2314,0.2246,89.98,-85.24,-51.98,-52.04,12.8039,1.80638,3.5,0.001015,7.8E-4,3.5,5.36E-4,4.16E-4,174.6,85.1,0.435,1.17,0.58,1.08,0.91,0.18,0.16,C,0,1,6371443531809033216,6371443531809033262,0,1,6371443531809033216,6371443531809033262,6371443531809033262,N,0.0,0.571581,147112465211528480,246.52112307202,32.59824614106,0.002,0.002,90.0,2061,14,436527256,52,0.00153456764,0.00150627016,56090.20434762,5,82,11,20,21,13,17,0.999896,19.1715,0.0247,0.0528,8,19.1061,19.2576,19.2887,0.0244,115000,0.999633,18.9036,0.0142,0.0395,13,18.8497,18.9999,18.9635,0.0133,115000,0.999223,18.8505,0.0074,0.0368,18,18.7908,18.9286,18.9376,0.013,115000,0.999387,18.8906,0.0163,0.1343,13,18.8093,19.2929,18.9653,0.0179,115000,0.999575,18.9045,0.0263,0.1,15,18.7769,19.1135,18.928,0.0418,115000,0.021473,J162605.10+323553.8,246.52126,32.598293,0.233,0.216,88.0,15.662,14.518,11.475,8.891,,,,0.049,0.056,0.138,,,,,2465133301241003945,0000,0,111n,AABU,,0.440157
39632931462840681,246.82103176494584,32.4620085855192,0.8157489835176785,QSO,0.0373657193292074,0.003906836517772833,1.803392619442432E-5,44.463411275635444,,0.0,true,J162717.06+322743.1,246.82109,32.461993,,19.618,,,,0.152,,,433793194534,1,2006.5076,1,0.185547,246.820534,32.461932,GALEX J162716.9+322742,6371443531809032317,6371443531805884416,AIS,246.754308,32.597925,96.0,218.0,53.155,43.3567,50015,321,10,0.14701,true,3,0.0233,0,0,21.1701,0.3349,21.5014,0.2783,2.3501,0.3349,1.4214,0.2783,2.4734,0.3751,1.942,0.2937,2.6171,0.4617,1.4498,0.3019,0,0,0,0,12.3584,3.81065,9.1085,2.33373,1788.3,1601.13,1789.55,1599.11,8.183,14.26,0.003,0.006,0.9749,0.9752,0.4642,0.1768,87.46,88.08,-64.21,-64.19,6.35774,4.62854,3.5,0.001354,7.25E-4,3.5,6.84E-4,5.63E-4,165.7,86.7,0.224,3.6,1.68,1.42,2.07,0.63,0.25,C,0,1,6371443531809032192,6371443531809032317,0,1,6371443531809032192,6371443531809032317,6371443531809032317,N,0.0,1.5377,146952468210525024,246.82102862549,32.46200847801,0.005,0.005,90.0,2061,13,436527248,52,0.00539558128,0.00539558128,55929.882702316,5,55,8,16,18,12,1,0.999922,20.8773,0.0526,0.1218,8,20.746,21.0797,20.9824,0.074,115000,0.999757,20.7353,0.0403,0.1684,16,20.5387,21.083,20.7474,0.0633,115000,0.999663,20.5469,0.0264,0.1239,17,20.4042,20.8266,20.5177,0.0289,115000,0.999107,20.4526,0.0217,0.1256,11,20.3352,20.6913,20.3426,0.0629,115000,0.997917,20.031,0.1896,,1,20.031,20.031,19.961,0.2666,115000,0.009544,J162717.00+322742.8,246.820852,32.461913,0.525,0.47,88.0,16.441,15.877,12.534,9.215,,,,0.088,0.182,0.385,,,,,2470131801241040535,0000,0,0nnn,ABCU,,0.645873
39632931462842982,246.97003588237664,32.553107043138695,1.7947308990874344,QSO,0.056784778368226485,0.004036612151257843,4.8345203763478094E-5,45.37092049780209,,0.0,true,J162752.81+323311.1,246.970057,32.553105,,18.759,,,,0.07,,,433793015682,2,2006.5076,-1,0.064534,246.970502,32.553167,GALEX J162752.9+323311,6371443531806935793,6371443531805884416,AIS,246.754308,32.597925,96.0,218.0,53.3038,43.2445,50015,321,10,0.1876,true,1,0.0205,0,0,,,21.4461,0.2406,,,1.3661,0.2406,,,1.5641,0.2158,,,1.2503,0.2541,0,0,0,0,,,9.58455,2.12331,,,1486.31,1818.48,,12.348,,0.005,0.997,0.0,0.4862,,-79.36,-79.23,,,0.0,104.641,3.5,0.001197,6.16E-4,,,,168.4,88.5,,,1.08,,,0.44,,C,0,1,6371443531806936064,6371443531806935793,0,1,6371443531806936064,6371443531806935793,6371443531806935793,N,0.0,1.4297,147062469700544310,246.97003643348,32.55310795422,0.003,0.003,0.0,2061,13,436527256,52,0.00291770368,0.00293545641,55939.089129043,5,71,11,16,16,15,13,0.99969,19.7932,0.0234,0.1121,10,19.6085,19.886,19.9462,0.0319,115000,0.999547,19.709,0.0168,0.1367,14,19.3688,19.8109,19.8047,0.02,115000,0.999084,19.6144,0.0102,0.0643,14,19.5033,19.7303,19.7145,0.0217,115000,0.99968,19.6264,0.0226,0.0838,15,19.471,19.7703,19.7704,0.0347,115000,0.99919,19.4974,0.0462,0.1813,12,19.2143,19.7698,19.4427,0.1497,115000,0.003682,J162752.79+323311.5,246.969965,32.553196,0.546,0.482,85.0,16.901,15.34,12.063,8.776,,,,0.121,0.105,0.241,,,,,2470131801241038693,0000,0,n1nn,BABU,,0.386472
39632931462843461,247.00162777471581,32.4038895059377,0.9059830330869196,QSO,0.17388905727078496,0.0,4.313558696796106E-5,45.14230568655584,,0.0,true,J162800.40+322414.0,247.001703,32.403896,,18.251,,,,0.058,,,433793205972,1,2005.3829,-1,0.229898,247.001844,32.403896,GALEX J162800.4+322414,6371443531809031968,6371443531805884416,AIS,246.754308,32.597925,96.0,218.0,53.1063,43.197,50015,321,10,0.285011,true,3,0.0226,0,0,21.3568,0.3607,20.3397,0.1088,2.5368,0.3607,0.2597,0.1088,2.4892,0.3619,0.29,0.1041,2.7743,0.5316,0.3073,0.1303,0,0,0,0,10.4055,3.45603,26.5543,2.66146,1421.23,1458.7,1422.07,1460.36,7.963,4.454,0.003,0.002,0.9831,0.9751,0.2223,0.4329,74.92,73.76,27.61,27.7,8.9495,3.614,3.5,8.43E-4,6.56E-4,3.5,7.37E-4,4.18E-4,169.5,87.1,0.0303,2.87,0.54,1.3,1.08,0.14,0.22,C,0,1,6371443531809032192,6371443531809031968,0,1,6371443531809032192,6371443531809031968,6371443531809031968,N,0.0,0.658938,146882470016465277,247.00163894223,32.40389249582,0.002,0.002,90.0,2061,13,436527256,52,0.00175412296,0.00175361476,56074.275288419,10,79,13,17,19,16,14,0.999711,19.2163,0.0351,0.0944,10,19.117,19.3634,19.4062,0.0476,115000,0.999277,18.9469,0.0069,0.0673,10,18.8982,19.1302,19.0803,0.0049,115000,0.999627,18.9551,0.0172,0.0692,12,18.8796,19.0887,19.0734,0.0261,115000,0.998961,18.8771,0.0226,0.0869,15,18.7653,19.0349,18.8259,0.0191,115000,0.998646,18.6473,0.0268,0.0791,13,18.5098,18.755,18.5977,0.0403,16892216,0.035609,J162800.40+322414.0,247.001694,32.403898,0.154,0.143,93.0,14.907,13.777,10.941,8.317,,,,0.036,0.038,0.09,0.222,,,,2470131801241038296,0000,0,011n,AAAB,,0.204018
39632931467036716,247.21241959235914,32.44578184169595,0.6108708999639554,QSO,0.238488673619614,0.0035184191776307136,1.9550780521652818E-5,44.39724145713327,4,1.9950273875066578E23,true,J162850.98+322644.9,247.212457,32.445814,,18.817,,,,0.076,,,433793186036,1,2006.5076,-1,0.162139,247.211934,32.446043,GALEX J162850.8+322645,6371443530733193037,6371443530732142592,AIS,247.813943,32.631206,112.0,221.05,53.1987,43.0276,50015,289,9,0.540233,true,1,0.0209,0,0,,,21.0379,0.1821,,,0.9579,0.1821,,,1.4024,0.1849,,,0.9377,0.1834,0,1,0,0,,,13.9584,2.34058,,,3122.04,1471.2,,11.684,,0.005,0.4495,0.0,0.1114,,-88.3,-78.32,,,14.5491,4.54663,3.5,0.001072,9.53E-4,,,,190.6,72.1,,,0.97,,,0.38,,C,1,2,6371443530733193216,6371443530733193037+6371443531806935092,1,2,6371443530733193216,6371443530733193037+6371443531806935092,6371443530733193037+6371443531806935092,N,0.0,1.748972,146932472124205507,247.21241568291,32.44577939251,0.003,0.003,90.0,2061,13,436527248,52,0.0032583083,0.00322295575,56015.582958416,5,62,11,19,20,7,5,0.999595,20.3864,0.0244,0.0991,9,20.3148,20.6163,20.5024,0.0311,115000,0.999706,20.2136,0.0194,0.065,15,20.1299,20.339,20.252,0.0328,115000,0.999166,19.7828,0.0304,0.1336,19,19.6014,20.0171,19.8555,0.0265,115000,0.999417,19.8561,0.0443,0.0949,7,19.7653,19.9967,19.7715,0.0549,115000,0.999098,19.6637,0.053,0.1115,5,19.5857,19.8596,19.8215,0.0711,115000,0.014792,J162851.02+322644.5,247.212595,32.445703,0.23,0.212,92.0,15.444,14.425,11.441,9.041,,,,0.05,0.054,0.137,0.438,,,,2470131801241038358,0000,0,00nn,AABC,,0.601999
39632931479621258,248.2427938958694,32.513936809846705,1.8496052579601994,QSO,-0.03295390746355137,0.0,2.8131267747924772E-5,45.28315863858532,1,0.0,true,J163258.27+323050.2,248.242801,32.51396,18.814,18.779,18.39,17.632,0.038,0.075,0.128,0.127,433793005853,1,2009.0146,-1,0.086201,248.242896,32.513881,GALEX J163258.2+323049,6371443530733193405,6371443530732142592,AIS,247.813943,32.631206,112.0,221.05,53.4659,42.1777,50015,289,9,0.380046,true,1,0.0286,0,0,,,21.0727,0.1686,,,0.9927,0.1686,,,1.1147,0.1601,,,0.9568,0.2,0,0,0,0,,,13.5177,2.09878,,,1034.6,1632.5,,10.737,,0.004,0.8834,0.0,0.2401,,60.86,66.45,,,10.7373,4.89704,3.5,8.57E-4,6.51E-4,,,,174.2,106.2,,,0.68,,,0.26,,C,0,1,6371443530733193216,6371443530733193405,0,1,6371443530733193216,6371443530733193405,6371443530733193405,N,0.0,0.369276,147012482427837346,248.2427932712,32.51393677823,0.003,0.003,90.0,2061,10,436527256,52,0.00265935857,0.0026066929,55856.512098217,5,61,9,17,16,11,8,0.999079,19.737,0.0241,0.0847,9,19.622,19.8549,19.8259,0.022,115000,0.999146,19.7886,0.0227,0.0804,16,19.6595,19.8874,19.8716,0.0293,115000,0.999617,19.5575,0.0121,0.0499,12,19.4687,19.6406,19.6266,0.0171,115000,0.99932,19.5318,0.049,0.1197,11,19.4067,19.7391,19.638,0.0396,115000,0.9997,19.4765,0.0648,0.1421,8,19.2516,19.6815,19.38,0.1229,115000,0.0019,J163258.30+323050.6,248.242946,32.514067,0.424,0.39,88.0,16.396,15.151,12.621,9.307,,,,0.085,0.093,0.385,,,,,2488131801241041222,0000,0,10nn,AACU,,0.658284
39632931483812605,248.32821153065927,32.413509159346454,1.280436886569408,QSO,-0.04967762225156319,0.0021217519816598166,1.962160296685912E-5,45.27144642047714,,0.0,true,J163318.76+322448.6,248.328197,32.413507,18.788,18.822,17.816,17.261,0.045,0.088,0.097,0.098,433793150121,1,2008.9904,1,0.044842,248.328159,32.413616,GALEX J163318.7+322449,6371443530733192804,6371443530732142592,AIS,247.813943,32.631206,112.0,221.05,53.3471,42.0913,50015,289,9,0.485112,true,1,0.0294,0,0,,,20.8652,0.1638,,,0.7852,0.1638,,,0.9466,0.1443,,,0.8042,0.1781,0,2,0,0,,,16.3648,2.46827,,,860.85,1392.63,,7.519,,0.003,0.9429,0.0,0.2444,,82.66,79.85,,,11.5764,6.99619,4.18757,9.26E-4,7.0E-4,,,,179.3,103.4,,,0.66,,,0.25,,C,1,2,6371443530733193216,6371443530733192804+6371443529659450803,1,2,6371443530733193216,6371443530733192804+6371443529659450803,6371443530733192804+6371443529659450803,N,0.0,0.414858,146892483281946827,248.32820662921,32.41351150871,0.002,0.002,90.0,2061,10,436527248,52,0.00229298158,0.00223756099,55877.558707689,5,74,15,20,14,13,12,0.999664,19.6518,0.0132,0.0545,14,19.5296,19.7288,19.7221,0.0198,115000,0.999313,19.45,0.0121,0.0369,16,19.3798,19.5209,19.4874,0.0189,115000,0.999485,19.4445,0.0173,0.0604,14,19.3623,19.5486,19.5141,0.0219,115000,0.999175,19.4839,0.037,0.1184,11,19.3038,19.732,19.5364,0.0339,115000,0.999643,19.4986,0.0823,0.1747,10,19.1505,19.6818,19.1963,0.0689,115000,0.01713,J163318.76+322448.6,248.328205,32.413518,0.256,0.229,83.0,15.751,14.492,11.646,9.089,,,,0.056,0.057,0.174,,,,,2488131801241039416,0000,0,00nn,AABU,,0.03761
39632931500591854,249.63335997284958,32.61491395775863,0.7035703636617219,QSO,0.0707155302214475,0.0,1.8871873043988397E-5,44.17801736644587,2,0.0,true,J163832.00+323653.7,249.633366,32.614937,19.512,19.027,18.186,17.267,0.083,0.101,0.153,0.092,433792980355,1,2008.6128,1,0.084829,249.633131,32.614658,GALEX J163831.9+323652,6371478740875086478,6371478740874035200,AIS,249.907321,32.689922,112.0,219.0,53.8441,41.0363,50016,1057,33,0.242816,true,1,0.0277,0,0,,,21.6432,0.235,,,1.5632,0.235,,,1.6976,0.2371,,,1.8376,0.4111,0,0,0,0,,,7.99298,1.7295,,,2465.39,1747.48,,5.99,,0.002,0.9803,0.0,0.2317,,13.51,13.16,,,9.33949,1.16292,3.5,7.42E-4,5.7E-4,,,,175.8,99.1,,,0.9,,,0.36,,C,0,1,6371478740875086848,6371478740875086478,0,1,6371478740875086848,6371478740875086478,6371478740875086478,N,0.0,1.154527,147132496334028455,249.63335551526,32.61491703717,0.005,0.005,90.0,2062,17,436527248,52,0.0049639112,0.0049639112,56107.919463072,10,66,12,15,23,13,3,0.999681,20.7323,0.0585,0.3598,11,20.518,21.5318,20.677,0.0906,115000,0.99904,20.5605,0.0268,0.1452,14,20.4049,20.9086,20.5669,0.0538,115000,0.999688,20.4742,0.0192,0.0905,20,20.2689,20.6255,20.4267,0.0328,115000,0.999157,20.3124,0.0301,0.1196,10,20.1152,20.5589,20.2623,0.0571,115000,0.998825,19.9946,0.0859,0.2334,3,19.9387,20.3154,20.001,0.1347,115000,0.017481,J163832.00+323653.7,249.633364,32.614924,0.433,0.396,90.0,16.363,15.614,12.525,9.338,,,,0.079,0.128,0.348,0.503,,,,2501133301241007425,0000,0,1nnn,ABBC,,0.037559
39632934994444876,136.15500017159104,32.83396292690947,1.3620788087099533,QSO,-0.039523883469264554,0.0027744646828711506,1.941171139192202E-5,45.49260111905257,,0.0,true,J090437.20+325002.4,136.155028,32.834009,17.96,17.678,17.007,16.61,0.025,0.029,0.027,0.036,433792814262,1,2009.5487,-2,0.18631,136.155085,32.834181,GALEX J090437.2+325003,6378445263728542890,6378445263727493120,AIS,136.53204,33.076937,205.0,205.0,191.7445,41.1289,50214,1569,49,0.398718,true,1,0.0224,0,0,,,20.7953,0.1509,,,0.7153,0.1509,,,0.8088,0.1383,,,0.703,0.1778,0,0,0,0,,,17.4529,2.42519,,,2683.45,1330.17,,11.219,,0.005,0.9535,0.0,0.2972,,-5.72,-4.54,,,0.0,61.5325,3.5,9.31E-4,6.54E-4,,,,168.2,176.5,,,0.68,,,0.27,,C,0,1,6378445263728542720,6378445263728542890,0,1,6378445263728542720,6378445263728542890,6378445263728542890,N,0.0,0.824821,147401361550131370,136.15499905212,32.83396182796,0.001,0.001,90.0,2038,27,436527256,52,0.00133348305,0.00130162486,56017.468144399,5,94,20,17,24,17,16,0.999611,18.7205,0.0102,0.0385,14,18.6605,18.8122,18.7833,0.0132,115000,0.999674,18.5089,0.0092,0.0388,15,18.4696,18.5869,18.5799,0.0122,115000,0.999232,18.4834,0.0149,0.1044,21,18.3979,18.8626,18.5736,0.0159,115000,0.999688,18.545,0.0145,0.058,17,18.457,18.6366,18.5826,0.0219,115000,0.999244,18.587,0.0195,0.084,16,18.4698,18.7475,18.6477,0.0373,115000,0.005208,J090437.18+325002.6,136.154955,32.834074,0.157,0.146,86.0,14.79,13.524,10.774,8.529,,,,0.037,0.04,0.093,0.285,,,,1367133301241005975,0000,0,000n,AAAB,,0.424173
39632934994447249,136.33065207164725,32.766655756736945,1.9053650630872134,QSO,0.03581833025087433,0.00217208390024163,4.648747202223448E-5,45.57433138415883,,0.0,true,J090519.37+324600.2,136.330747,32.766735,19.765,19.605,19.359,18.211,0.095,0.141,0.194,0.132,433792933490,1,2009.1777,1,0.404575,136.331081,32.766639,GALEX J090519.4+324559,6378445263730639762,6378445263727493120,AIS,136.53204,33.076937,205.0,205.0,191.864,41.2644,50214,1569,49,0.353186,true,3,0.0213,0,0,21.8628,0.3755,21.4236,0.3612,3.0428,0.3755,1.3436,0.3612,3.4474,0.4161,1.8282,0.2663,2.6509,0.3175,1.3108,0.2871,0,0,0,0,6.52966,2.25773,9.78508,3.25411,2330.92,1166.95,2328.84,1167.09,6.223,9.07,0.003,0.004,0.9529,0.8672,0.3736,0.3464,86.68,88.98,-45.26,-45.31,7.95153,12.9603,6.32356,9.5E-4,5.95E-4,6.9074,5.4E-4,3.53E-4,162.7,183.4,0.213,3.15,1.38,1.48,1.79,0.54,0.28,C,0,1,6378445263730639872,6378445263730639762,0,1,6378445263730639872,6378445263730639762,6378445263730639762,N,0.0,1.300753,147321363307110620,136.3306562566,32.7666521985,0.005,0.005,90.0,2038,17,436527248,52,0.00489300084,0.00489300084,56065.229125426,5,91,21,17,30,17,6,0.999727,20.7015,0.0252,0.129,18,20.5183,20.9393,20.7487,0.0271,115000,0.999698,20.6301,0.0282,0.1065,16,20.5296,20.8864,20.6637,0.0469,115000,0.999632,20.3666,0.0233,0.1121,28,20.0725,20.6298,20.4812,0.0523,115000,0.999552,20.3448,0.0366,0.1366,15,20.1183,20.5522,20.3612,0.0857,115000,0.999053,20.149,0.0522,0.1142,6,19.9918,20.3021,20.025,0.0911,115000,0.018016,J090519.37+324600.1,136.330709,32.766701,0.842,0.76,81.0,17.184,15.81,11.909,9.081,,,,0.178,0.194,0.244,,,,,1367133301241004938,0000,0,nnnn,BBBU,,0.237037
