TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?
39628357184259445,197.0406546874549,24.373446308165107,1.159625522661876,QSO,-0.03686023982870351,0.0034748158833010348,1.9600716360861705E-5,45.01522067246483,,0.0,true
39628357184262231,197.20380182316936,24.350771991678435,0.8135438091215956,QSO,0.06464218685207879,0.0020315285378744033,1.374370642916463E-5,44.53698444351467,2,0.0,true
39628357360423459,208.69475282400512,24.135357638245136,1.993649720642731,QSO,-0.09425392910159996,0.0,8.529358504241012E-5,45.45730560071371,,0.0,true
39628357364615292,208.82798000132829,24.352613398018164,1.1071616211251605,QSO,-0.04722780522321196,0.006538992497769743,2.467961060352327E-5,44.88034210825401,,0.0,true
39628357364617155,208.92244602723466,24.15892533746115,0.8198847409713537,QSO,0.03136807075999393,0.0,2.7974928593103758E-5,44.38293771954931,,0.0,true
39628357368808279,209.04637444453803,24.258929433851097,1.5529926527525635,QSO,0.010310815775200544,0.0,1.902707739298024E-5,45.93843435384021,,0.0,true
39628362632659448,192.9229210440343,24.50934557810574,1.4916977733242491,QSO,0.07481842416175732,0.0,7.363692246381742E-5,45.3119960241405,,3.5791871512800743E24,true
39628362632663899,193.15741523525307,24.37710492755677,1.75156682503417,QSO,0.0794313272889049,0.0,3.238898397637072E-5,45.20206016219625,,0.0,true
39628362636853735,193.19400965169467,24.498295349671196,1.189235105598668,QSO,0.0875335158646745,0.0,2.5406514417878466E-5,45.15038889106652,,0.0,true
39628362636854887,193.2543955328951,24.384748237728708,0.5084612182248736,QSO,0.15563940755311267,0.007774550151384688,2.8693142248921438E-5,44.68975969100094,,0.0,true
39628362641047752,193.45652097237925,24.587869841524526,2.0030443826605895,QSO,0.15891302121315076,0.0,2.8770978208370297E-5,45.59058044492064,,0.0,true
39628362641049469,193.5489706942625,24.56429024181184,1.6075989646400388,QSO,0.1007669626629567,0.003566849030863209,3.522511403384647E-5,45.27634820933013,,0.0,true
39628362641050313,193.5965100678441,24.379134558112426,0.9865502561591544,QSO,-0.08835330456658586,0.0024021645104239336,1.81030355520208E-5,44.82815507943232,1,0.0,true
39628362641050831,193.6287436087094,24.399800157364577,0.8571549087328689,QSO,0.02311704151741223,0.0,2.846284810321664E-5,44.59245679280285,,0.0,true
39628362641052014,193.69771422643962,24.426225494434444,1.3059635633730753,QSO,0.012298440418422318,0.0,2.3714455920725215E-5,45.379531637106304,,1.6562540517627037E25,true
