TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?,JName,ra_x,dec_x,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,yAperMag3Err,j_1AperMag3Err,hAperMag3Err,kAperMag3Err,sourceID,mode,epoch,mergedClass,angDist,JName_x,ra_xa,dec_xa,yAperMag3_x,j_1AperMag3_x,hAperMag3_x,kAperMag3_x,yAperMag3Err_x,j_1AperMag3Err_x,hAperMag3Err_x,kAperMag3Err_x,sourceID_x,mode_x,epoch_x,mergedClass_x,angDist_x,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch_xa,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_xa,AllWISE,RAJ2000_x,DEJ2000_x,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist_xb,RAJ2000_xa,DEJ2000_xa,name,objid_x,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd_x,primidd,groupidd,grouptot,OName,Size,angDist_xc
39628517410866873,202.6647577092519,31.628953087497734,1.0935236392162009,QSO,-0.05816165316890337,0.0037149178406572217,1.657589828081935E-5,45.6816433231701,,0.0,true,J133039.54+313744.3,202.664754,31.628977,17.712,17.703,17.081,16.217,0.017,0.024,0.034,0.03,433793784710,1,2010.144,-1,0.086657,J133039.54+313744.3,202.664754,31.628977,17.712,17.703,17.081,16.217,0.017,0.024,0.034,0.03,433793784710,1,2010.144,-1,0.086657,145952026647655335,202.66475835,31.6289521,0.01,0.003,90.0,436527256,52,56129.47398148,5,81,18.503,0.0058,18.5752,0.0038,115000,18.2581,0.0045,18.3588,0.0149,115000,18.3706,0.0133,18.4513,0.019,115000,18.3996,0.0115,18.4674,0.0158,115000,18.3005,0.0253,18.4324,0.0337,115000,0.004061,J133039.53+313744.2,202.6647377,31.6289656,0.0494,0.0486,148.9,14.449,12.971,10.065,7.736,,,,0.028,0.025,0.052,0.198,,,,2029131801351016654,0000,0,000n,AAAB,225,85,192,90,,0.076129,202.664687,31.629147,GALEX J133039.5+313744,6379324871959120767,6379324871955972096,AIS,203.096171,31.525497,141.05,141.05,63.0584,80.3487,50239,1537,48,0.381929,true,3,0.0125,0,0,19.6167,0.1483,18.2405,0.0443,0.7967,0.1483,-1.8395,0.0443,0.8201,0.15,-1.7249,0.0464,0.8009,0.1546,-1.8343,0.0453,0,0,0,0,51.6808,7.05681,183.575,7.4845,2809.85,2211.09,2810.15,2211.04,4.16,3.776,0.002,0.002,0.9863,0.9835,0.1241,0.146,-38.11,-38.42,88.08,87.86,5.25023,2.13896,3.5,9.47E-4,8.3E-4,3.5,7.15E-4,6.1E-4,118.2,100.3,0.686,0.46,0.48,0.64,0.49,0.05,0.05,C,0,1,6379324871959120896,6379324871959120767,0,1,6379324871959120896,6379324871959120767,6379324871959120767,N,0.0,0.730102
39628517423448184,203.45653049712288,31.64929449404379,1.1064067201034207,QSO,-0.024930221597859292,0.0050058451448384495,2.1919045287619366E-5,44.80927243786822,1,0.0,true,J133349.57+313857.5,203.456576,31.649329,20.145,19.651,18.878,17.894,0.123,0.129,0.171,0.133,433793786533,1,2010.144,1,0.186876,J133349.57+313857.5,203.456576,31.649329,20.145,19.651,18.878,17.894,0.123,0.129,0.171,0.133,433793786533,1,2010.144,1,0.186876,145972034567479695,203.45653242,31.64929381,0.017,0.015,0.0,436527248,52,56130.42731481,5,68,20.5371,0.0641,20.6421,0.0676,115000,20.5163,0.0259,20.5982,0.066,115000,20.2498,0.0485,20.4186,0.0718,115000,20.3883,0.044,20.344,0.0597,115000,19.8982,0.1064,19.823,0.2516,115000,0.006387,J133349.60+313857.9,203.4566815,31.649436,0.2007,0.1843,9.7,16.559,15.625,12.629,8.699,,,,0.072,0.112,0.49,0.382,,,,2029131801351030569,0000,0,0nnn,ABCC,658,737,-78,804,,0.6882,203.456894,31.649008,GALEX J133349.6+313856,6379324871957023761,6379324871955972096,AIS,203.096171,31.525497,141.05,141.05,61.5553,79.726,50239,1537,48,0.331173,true,1,0.0123,0,0,,,21.2014,0.2531,,,1.1214,0.2531,,,1.5262,0.2482,,,1.1713,0.2869,0,0,0,0,,,12.0075,2.79853,,,1191.41,2258.12,,13.355,,0.006,0.2111,0.0,0.4033,,70.51,74.14,,,13.355,9.0478,3.5,0.001202,7.16E-4,,,,124.2,147.0,,,1.23,,,0.47,,C,0,1,6379324871957023744,6379324871957023761,0,1,6379324871957023744,6379324871957023761,6379324871957023761,N,0.0,1.519619
39628517427646767,203.973130772536,31.85572694729801,1.6581720907395348,QSO,-0.022237972500227687,0.0,4.707452312390256E-5,45.36715417088903,,0.0,true,J133553.56+315120.6,203.973184,31.855734,18.237,17.942,17.348,17.01,0.033,0.042,0.034,0.05,433793554130,1,2010.1467,-1,0.165049,J133553.56+315120.6,203.973184,31.855734,18.237,17.942,17.348,17.01,0.033,0.042,0.034,0.05,433793554130,1,2010.1467,-1,0.165049,146222039731917454,203.97312494,31.85572849,0.005,0.003,0.0,436527256,52,56163.68684028,5,68,18.9375,0.0218,18.9988,0.0151,115000,18.8295,0.0106,18.9287,0.0156,115000,18.6277,0.0141,18.712,0.005,115000,18.688,0.0244,18.7719,0.0232,115000,18.715,0.0184,18.6435,0.0546,115000,0.018679,J133553.57+315120.7,203.9732279,31.8557771,0.1001,0.0922,17.5,15.608,14.424,11.637,8.782,,,,0.043,0.05,0.193,0.337,,,,2047131801351037752,0000,0,11nn,AABB,583,310,191,334,,0.347431,203.973239,31.855949,GALEX J133553.5+315121,6379324861221700292,6379324861218553856,AIS,204.075987,32.243452,160.0,160.0,61.6444,79.2409,50239,1217,38,0.397168,true,3,0.0113,0,0,21.5856,0.3058,20.0402,0.0892,2.7655,0.3058,-0.0398,0.0892,2.7742,0.3083,0.0308,0.0857,2.8306,0.3784,-0.0787,0.0955,0,0,0,0,8.4291,2.37387,34.9877,2.87484,2224.36,992.75,2224.87,993.59,3.256,7.642,0.001,0.003,0.9751,0.9403,0.0502,0.1036,-46.86,-44.38,-18.31,-18.4,6.45606,1.82692,3.5,8.28E-4,7.86E-4,3.5,5.19E-4,4.66E-4,139.4,157.2,0.184,1.48,0.52,0.98,0.8,0.11,0.14,C,0,1,6379324861221700608,6379324861221700292,0,1,6379324861221700608,6379324861221700292,6379324861221700292,N,0.0,0.865063
39628517427647005,203.98505180982994,31.838365325163227,1.0137802156768525,QSO,0.05187110112097759,0.006555764093964074,1.873816714444445E-5,44.64811999667996,,0.0,true,J133556.42+315018.0,203.985108,31.838342,20.141,19.777,,18.436,0.173,0.222,,0.183,433793554090,1,2010.1467,-1,0.191066,J133556.42+315018.0,203.985108,31.838342,20.141,19.777,,18.436,0.173,0.222,,0.183,433793554090,1,2010.1467,-1,0.191066,146202039851236602,203.98505433,31.83836693,0.038,0.036,0.0,436527232,52,56203.35064815,5,52,21.2339,0.0483,21.4233,0.0831,115000,20.8505,0.018,20.9261,0.0416,115000,20.7856,0.0322,20.8452,0.0569,115000,20.664,0.0823,20.6264,0.1031,115000,,,,,114720,0.009632,J133556.39+315017.4,203.9849894,31.8381895,0.3098,0.2771,17.2,17.11,16.0,12.653,8.943,,,,0.114,0.15,0.481,0.443,,,,2047131801351038262,0000,0,nnnn,BBCC,48,1225,826,1358,,0.661178,203.98499,31.838533,GALEX J133556.3+315018,6379324861219603053,6379324861218553856,AIS,204.075987,32.243452,160.0,160.0,61.5376,79.2386,50239,1217,38,0.4122,true,1,0.0114,0,0,,,21.8398,0.2433,,,1.7598,0.2433,,,1.8296,0.2369,,,1.9996,0.4403,0,0,0,0,,,6.66959,1.49417,,,2200.96,951.76,,3.38,,0.001,0.9738,0.0,0.1414,,-4.76,-3.99,,,8.37153,1.97278,3.5,6.29E-4,5.4E-4,,,,140.1,158.3,,,0.86,,,0.33,,C,0,1,6379324861219603456,6379324861219603053,0,1,6379324861219603456,6379324861219603053,6379324861219603053,N,0.0,0.63444
39628517431839089,204.16500141390105,31.84471401769359,1.5369345951416264,QSO,-0.18130524030513628,0.0,7.221049844462245E-5,44.95177045916061,,0.0,true,J133639.61+315040.9,204.165065,31.844702,19.436,18.821,18.237,17.564,0.095,0.091,0.081,0.085,433793534411,1,2010.1467,1,0.199355,J133639.61+315040.9,204.165065,31.844702,19.436,18.821,18.237,17.564,0.095,0.091,0.081,0.085,433793534411,1,2010.1467,1,0.199355,146212041650244240,204.16500226,31.8447227,0.013,0.008,0.0,436527248,52,56128.0928588,5,54,20.4522,0.0497,20.5283,0.0724,115000,20.3946,0.0464,20.4932,0.0434,115000,20.0761,0.0293,20.1841,0.083,115000,19.992,0.0449,19.9836,0.0608,115000,19.8154,0.1184,19.8226,0.1616,115000,0.031363,J133639.59+315041.3,204.1649985,31.8448135,0.1503,0.1354,22.0,16.213,15.015,12.215,9.071,,,,0.06,0.068,0.3,0.462,,,,2047131801351035092,0000,0,00nn,AABC,372,517,-580,565,,0.358337,204.165011,31.844894,GALEX J133639.6+315041,6379324861219603079,6379324861218553856,AIS,204.075987,32.243452,160.0,160.0,61.2518,79.0952,50239,1217,38,0.405638,true,1,0.0152,0,0,,,21.5715,0.2145,,,1.4915,0.2145,,,1.3226,0.1736,,,1.4805,0.2963,0,0,0,0,,,8.53895,1.68633,,,1833.92,966.87,,7.764,,0.003,0.9822,0.0,0.175,,34.86,35.13,,,9.02027,1.77507,3.5,6.91E-4,5.7E-4,,,,138.7,153.4,,,0.62,,,0.22,,C,1,2,6379324861219603456,6379324861219603079+6379324870885379358,1,2,6379324861219603456,6379324861219603079+6379324870885379358,6379324861219603079+6379324870885379358,N,0.0,0.650137
39628517440226443,204.6932440350306,31.688965864332364,0.9135080391890379,QSO,0.05225651165134404,0.0,2.590197964383795E-5,44.50669428998885,2,0.0,true,J133846.38+314120.3,204.69326,31.688974,19.988,19.503,18.525,17.449,0.125,0.141,0.146,0.1,433793729591,2,2010.144,1,0.056927,J133846.38+314120.3,204.69326,31.688974,19.988,19.503,18.525,17.449,0.125,0.141,0.146,0.1,433793729591,2,2010.144,1,0.056927,146022046933567485,204.69326065,31.68896573,0.013,0.009,0.0,436527248,52,56176.71981481,5,76,20.5219,0.0349,20.6518,0.0417,115000,20.4835,0.0365,20.5155,0.0519,115000,20.4812,0.0338,20.4681,0.0458,115000,20.2536,0.0248,20.1223,0.0554,115000,19.8951,0.1846,20.0364,0.1949,118840,0.050899,J133846.39+314120.2,204.6933142,31.6889572,0.1455,0.1327,20.0,16.09,15.029,12.272,8.701,,,,0.059,0.071,0.372,,,,,2047131801351032393,0000,0,00nn,AACU,293,474,-500,511,,0.217163,204.693221,31.689241,GALEX J133846.3+314121,6379324860145861455,6379324860144812032,AIS,205.192477,32.013224,110.0,110.0,59.6325,78.7361,50239,1185,37,0.533672,true,1,0.0124,0,0,,,21.2645,0.2627,,,1.1845,0.2627,,,1.1852,0.2297,,,1.2001,0.3463,0,0,0,0,,,11.3293,2.7405,,,3010.87,1144.79,,6.109,,0.003,0.983,0.0,0.076,,-13.63,-2.54,,,9.57776,2.32562,3.54589,7.42E-4,6.86E-4,,,,101.4,105.3,,,0.83,,,0.32,,C,0,1,6379324860145861632,6379324860145861455,0,1,6379324860145861632,6379324860145861455,6379324860145861455,N,0.0,0.99212
39628517444420844,204.99262029451265,31.633145797814844,1.0046478906517855,QSO,0.016712418734918466,0.0063788455208302975,1.602211719455267E-5,44.739455516096235,,0.0,true,J133958.23+313759.3,204.992664,31.633159,19.725,19.143,18.532,17.781,0.099,0.102,0.147,0.135,433793724555,1,2010.144,1,0.142479,J133958.23+313759.3,204.992664,31.633159,19.725,19.143,18.532,17.781,0.099,0.102,0.147,0.135,433793724555,1,2010.144,1,0.142479,145962049925640510,204.99262374,31.63314469,0.02,0.009,90.0,436527248,52,56238.49399306,5,73,20.5075,0.0452,20.5543,0.0455,115000,20.2996,0.0228,20.3676,0.0527,115000,20.3184,0.0329,20.3747,0.0529,115000,20.2962,0.0402,20.2522,0.0698,115000,19.9263,0.1153,,,115000,0.011289,J133958.20+313758.8,204.9925159,31.6330052,0.1412,0.1282,19.5,16.189,15.164,12.082,9.082,,,,0.054,0.074,0.262,0.514,,,,2047131801351021527,0000,0,00nn,AABC,371,492,-764,533,,0.598774,204.99296,31.633269,GALEX J133958.3+313759,6379324860145861211,6379324860144812032,AIS,205.192477,32.013224,110.0,110.0,58.9147,78.5165,50239,1185,37,0.416058,true,1,0.0123,0,0,,,20.7817,0.1862,,,0.7017,0.1862,,,0.7612,0.1797,,,0.6369,0.2236,0,0,0,0,,,17.6732,3.02946,,,2399.01,1008.3,,4.874,,0.002,0.9848,0.0,0.2107,,-24.89,-23.56,,,0.0,159.159,3.5,7.37E-4,5.82E-4,,,,97.7,106.1,,,0.6,,,0.2,,C,0,1,6379324860145861632,6379324860145861211,0,1,6379324860145861632,6379324860145861211,6379324860145861211,N,0.0,1.129843
39628517444420988,205.00087264524566,31.846981255819934,1.4595916115212786,QSO,-0.06196485336917823,0.017920226101920983,1.7823977121803685E-5,44.99094539722469,,0.0,true,J134000.22+315049.2,205.000951,31.847022,19.836,19.38,,18.152,0.111,0.139,,0.171,433793547562,1,2010.2805,1,0.281185,J134000.22+315049.2,205.000951,31.847022,19.836,19.38,,18.152,0.111,0.139,,0.171,433793547562,1,2010.2805,1,0.281185,146212050009606953,205.00087376,31.84698099,0.023,0.013,90.0,436527248,52,56370.00196759,5,71,20.3999,0.0449,20.5093,0.081,115000,20.2346,0.0363,20.3322,0.0662,115000,20.2049,0.0288,20.267,0.0419,115000,20.3995,0.0678,20.2786,0.1078,16892216,20.1967,0.1786,,,115000,0.003541,J134000.23+315048.4,205.0009893,31.846781,0.1946,0.1749,18.0,16.615,15.41,12.411,9.233,,,,0.076,0.09,0.324,0.503,,,,2047131801351029831,0000,0,0nnn,AABC,619,686,-1004,752,,0.804331,205.000998,31.847065,GALEX J134000.2+315049,6379324860145862130,6379324860144812032,AIS,205.192477,32.013224,110.0,110.0,59.9052,78.4353,50239,1185,37,0.232416,true,1,0.0142,0,0,,,21.8358,0.3593,,,1.7558,0.3593,,,1.6257,0.3018,,,2.0243,0.6884,0,0,0,0,,,6.6941,2.21481,,,2381.51,1521.39,,8.227,,0.003,0.9396,0.0,0.2008,,66.35,64.46,,,0.752652,,3.5,6.41E-4,5.12E-4,,,,92.5,110.2,,,0.94,,,0.36,,C,0,1,6379324860145861632,6379324860145862130,0,1,6379324860145861632,6379324860145862130,6379324860145862130,N,0.0,0.488811
39628517444423767,205.15199150675863,31.764870939104785,1.3401782593317997,QSO,-0.02812027876398321,0.003609321204119329,2.3403138425582272E-5,44.91766325763045,,0.0,true,J134036.48+314553.5,205.152003,31.764874,19.861,19.428,18.605,17.621,0.11,0.13,0.156,0.116,433793724863,1,2010.144,-1,0.03699,J134036.48+314553.5,205.152003,31.764874,19.861,19.428,18.605,17.621,0.11,0.13,0.156,0.116,433793724863,1,2010.144,-1,0.03699,146112051519368476,205.15198917,31.76487195,0.018,0.017,0.0,436527248,52,56226.64605324,5,51,20.4586,0.0075,20.7087,0.1748,115000,20.4996,0.0187,20.6582,0.0512,115000,20.2647,0.0497,20.3264,0.0606,115000,20.2619,0.0525,20.3589,0.0537,115000,20.0409,0.1207,20.0738,0.0626,115000,0.008025,J134036.49+314554.2,205.1520725,31.7650813,0.1313,0.1196,18.5,16.14,14.806,11.912,9.05,,,,0.055,0.06,0.228,,,,,2047131801351029708,0000,0,00nn,AABU,184,444,124,483,,0.796842,205.151983,31.765056,GALEX J134036.4+314554,6379324860145861701,6379324860144812032,AIS,205.192477,32.013224,110.0,110.0,59.2992,78.3441,50239,1185,37,0.250538,true,1,0.0142,0,0,,,21.141,0.2743,,,1.061,0.2743,,,1.2521,0.2507,,,1.1564,0.3441,0,0,0,2,,,12.6943,3.20658,,,2073.83,1324.14,,11.819,,0.005,0.9326,0.0,0.3643,,50.68,49.12,,,0.0,177.417,3.5,0.001031,6.55E-4,,,,91.1,115.0,,,1.07,,,0.41,,C,0,1,6379324860145861632,6379324860145861701,0,1,6379324860145861632,6379324860145861701,6379324860145861701,N,0.0,0.667218
39628517444424689,205.2086643361142,31.652745637879217,0.9952877604193441,QSO,0.042171359077137205,0.003532314088969908,1.6866075968329074E-5,44.8115273406492,,0.0,true,J134050.08+313909.9,205.208687,31.652775,19.316,18.521,18.383,17.16,0.068,0.057,0.126,0.076,433793724602,1,2010.144,1,0.12674,J134050.08+313909.9,205.208687,31.652775,19.316,18.521,18.383,17.16,0.068,0.057,0.126,0.076,433793724602,1,2010.144,1,0.12674,145982052087563866,205.20866491,31.65274535,0.005,0.005,90.0,436527256,52,56386.43395833,5,68,19.0885,0.0279,19.2367,0.026,115000,18.9825,0.0224,19.0121,0.0302,115000,19.0244,0.0572,19.1035,0.0704,115000,19.097,0.0409,19.2209,0.0794,115000,18.9177,0.0867,18.8265,0.1721,16892216,0.002041,J134050.08+313909.7,205.2086883,31.6526975,0.1276,0.1186,15.0,15.909,14.762,11.658,9.077,,,,0.054,0.062,0.206,0.469,,,,2047131801351029684,0000,0,01nn,AABC,-378,428,322,459,,0.188154,205.208829,31.6527,GALEX J134050.1+313909,6379324860147958430,6379324860144812032,AIS,205.192477,32.013224,110.0,110.0,58.6949,78.3371,50239,1185,37,0.360791,true,3,0.0146,0,0,21.8116,0.4326,20.1179,0.1302,2.9916,0.4326,0.0379,0.1302,3.0917,0.4468,0.0569,0.1227,3.2508,0.6013,0.0966,0.1581,256,0,0,0,6.8448,2.72647,32.5703,3.90545,1957.52,1053.91,1957.88,1054.43,6.949,4.731,0.003,0.002,0.9835,0.9977,0.166,0.2853,6.47,2.28,-5.77,-5.78,10.3618,2.76594,3.5,7.89E-4,6.58E-4,4.01211,5.73E-4,4.1E-4,94.6,106.9,0.553,1.17,0.54,1.28,1.06,0.14,0.21,C,0,1,6379324860147958784,6379324860147958430,0,1,6379324860147958784,6379324860147958430,6379324860147958430,N,0.0,0.530531
39628517725438147,224.57341809630233,31.74444806445149,1.6396137618962898,QSO,-0.1296080527056523,0.0,3.893670884850358E-5,45.39046646842276,,0.0,true,J145817.62+314440.1,224.573436,31.744484,18.33,17.96,17.36,16.942,0.037,0.043,0.048,0.067,433793642564,1,2008.7836,-1,0.140353,J145817.62+314440.1,224.573436,31.744484,18.33,17.96,17.36,16.942,0.037,0.043,0.048,0.067,433793642564,1,2008.7836,-1,0.140353,146092245734393937,224.57341446,31.74445062,0.029,0.023,0.0,436527256,52,56280.39623843,5,91,19.5158,0.0188,19.5344,0.0319,115000,19.3284,0.0141,19.3697,0.0225,115000,19.0066,0.0178,19.0808,0.0164,115000,19.0593,0.0214,19.119,0.0255,115000,19.1157,0.0254,19.1879,0.0491,115000,0.014442,J145817.63+314440.1,224.5734679,31.7444986,0.0947,0.087,16.7,15.934,14.629,11.576,8.996,,,,0.041,0.045,0.14,,,,,2241131801351029730,0000,0,11nn,AABU,324,196,208,215,,0.237304,224.573606,31.744511,GALEX J145817.6+314440,6379254478516784769,6379254478515732480,AIS,224.54511,31.528302,188.0,188.0,50.132,62.0973,50237,801,25,0.217565,true,1,0.0165,0,0,,,20.5163,0.1288,,,0.4363,0.1288,,,0.5306,0.1231,,,0.4368,0.1512,0,0,0,0,,,22.5677,2.67557,,,1892.51,2450.64,,4.542,,0.002,0.9834,0.0,0.1539,,-35.45,-36.11,,,10.8641,13.0797,3.5,8.21E-4,6.95E-4,,,,152.3,188.4,,,0.58,,,0.18,,C,0,1,6379254478516785152,6379254478516784769,0,1,6379254478516785152,6379254478516784769,6379254478516784769,N,0.0,0.61853
39628517733828390,225.28142214937048,31.863327320078987,1.955561809195831,QSO,0.03605198735396298,0.007655547559327551,6.075813883402478E-5,45.992447824955136,,7.095107121310086E24,true,J150107.54+315148.0,225.281457,31.863353,18.334,17.87,17.783,17.003,0.031,0.022,0.075,0.065,433793508613,1,2008.2458,1,0.140982,J150107.54+315148.0,225.281457,31.863353,18.334,17.87,17.783,17.003,0.031,0.022,0.075,0.065,433793508613,1,2008.2458,1,0.140982,146232252814326613,225.28142263,31.86332656,0.003,0.003,90.0,436527256,52,56175.35886574,5,80,19.4154,0.017,19.4171,0.0138,115000,19.3444,0.012,19.3899,0.0271,115000,18.9757,0.0158,19.0798,0.0162,115000,18.795,0.0143,18.9057,0.0349,115000,18.9826,0.032,19.0412,0.0553,115000,0.003106,J150107.54+315147.9,225.281438,31.8633088,0.0799,0.0737,14.6,15.625,14.358,11.107,8.938,,,,0.037,0.041,0.081,0.283,,,,2258131801351036638,0000,0,110n,AAAB,-134,157,-32,172,,0.08245,225.281477,31.863832,GALEX J150107.5+315149,6379254477443042473,6379254477441990656,AIS,225.677493,31.772035,229.0,229.0,50.3576,61.4933,50237,769,24,0.348801,true,1,0.0182,0,0,,,21.7616,0.2474,,,1.6816,0.2474,,,1.7234,0.2278,,,2.0057,0.4563,0,0,0,0,,,7.16744,1.63297,,,2707.75,2137.52,,8.805,,0.004,0.9815,0.0,0.075,,-66.36,-87.14,,,9.30678,,3.5,6.74E-4,6.23E-4,,,,183.2,204.9,,,0.9,,,0.36,,C,0,1,6379254477443042304,6379254477443042473,0,1,6379254477443042304,6379254477443042473,6379254477443042473,N,0.0,1.823357
39628517738021984,225.51006990689118,31.83858297924408,1.5972017775312737,QSO,0.020331802646129438,0.0,3.5299374149977095E-5,45.54894701618629,2,1.4737996714771682E24,true,J150202.40+315018.8,225.510031,31.838576,19.284,18.536,18.041,17.802,0.071,0.043,0.096,0.138,433793484251,1,2007.7596,-1,0.12169,J150202.40+315018.8,225.510031,31.838576,19.284,18.536,18.041,17.802,0.071,0.043,0.096,0.138,433793484251,1,2007.7596,-1,0.12169,146202255100646861,225.51006968,31.83858281,0.014,0.009,90.0,436527248,52,56109.52424769,10,85,20.1365,0.0133,20.219,0.0259,115000,19.9992,0.0213,20.094,0.0445,115000,19.734,0.0144,19.7714,0.0194,115000,19.7321,0.0179,19.7829,0.0443,115000,19.7588,0.027,19.7314,0.1298,115000,9.23E-4,J150202.41+315018.9,225.5100425,31.838585,0.1025,0.0946,13.2,16.192,14.748,11.428,8.832,,,,0.046,0.047,0.118,0.258,,,,2258131801351034242,hh00,0,00nn,AABB,-248,229,18,252,,0.083994,225.509605,31.838657,GALEX J150202.3+315019,6379254477445139473,6379254477441990656,AIS,225.677493,31.772035,229.0,229.0,50.2977,61.3,50237,769,24,0.157466,true,3,0.0185,0,0,21.7191,0.3356,22.1186,0.3162,2.8991,0.3356,2.0386,0.3162,3.059,0.335,2.2248,0.3484,2.6268,0.3215,1.962,0.4561,0,0,0,0,7.45333,2.30329,5.15873,1.50191,2241.94,2076.6,2242.83,2075.93,3.938,8.558,0.002,0.004,0.9766,0.9699,0.4136,0.1845,85.91,84.41,-38.82,-38.81,8.55835,2.5152,3.5,7.78E-4,4.56E-4,5.72562,5.37E-4,4.38E-4,173.9,201.6,0.509,1.87,1.27,1.18,1.59,0.51,0.21,C,0,1,6379254477445139456,6379254477445139473,0,1,6379254477445139456,6379254477445139473,6379254477445139473,N,0.0,1.446573
39628517742218246,225.95424255475936,31.70627044893573,1.147339616261263,QSO,0.11200738638394947,0.0,2.8433878401121477E-5,44.803692306480826,,0.0,true,J150349.02+314222.6,225.954258,31.706282,19.07,19.342,18.223,17.403,0.059,0.128,0.093,0.09,433793707004,1,2009.0323,-1,0.06295,J150349.02+314222.6,225.954258,31.706282,19.07,19.342,18.223,17.403,0.059,0.128,0.093,0.09,433793707004,1,2009.0323,-1,0.06295,146042259542368089,225.95425942,31.70625972,0.079,0.038,0.0,436527256,52,56063.28240741,10,88,20.4281,0.0544,20.4099,0.0536,115000,20.1269,0.0187,20.2865,0.1062,115000,19.9657,0.0219,20.0172,0.0366,115000,19.993,0.0325,19.9744,0.0378,115000,19.9635,0.0943,20.1245,0.1032,115000,0.064497,J150349.00+314222.2,225.954203,31.7061754,0.0976,0.0904,8.9,15.952,14.819,11.975,8.981,,,,0.042,0.048,0.184,,,,,2258131801351031650,h000,0,00nn,AABU,278,230,-122,250,,0.363023,225.954064,31.706708,GALEX J150348.9+314224,6379254477443041606,6379254477441990656,AIS,225.677493,31.772035,229.0,229.0,50.015,60.9238,50237,769,24,0.244113,true,1,0.0165,0,0,,,21.9669,0.2844,,,1.8869,0.2844,,,1.9306,0.2758,,,2.0127,0.4679,0,0,0,0,,,5.93253,1.55368,,,1335.79,1759.79,,6.403,,0.003,0.9926,0.0,0.1876,,71.86,70.93,,,8.82123,60.6882,3.5,6.81E-4,5.53E-4,,,,179.2,199.5,,,0.96,,,0.39,,C,0,1,6379254477443041280,6379254477443041606,0,1,6379254477443041280,6379254477443041606,6379254477443041606,N,0.0,1.667721
39628517746409581,226.03153277461377,31.661341433462105,1.330483026360924,QSO,-0.032568341468650897,0.0028553974299123865,2.7712633305917587E-5,44.767549644745706,,0.0,true,J150407.56+313940.7,226.03152,31.661323,20.422,,19.071,,0.19,,0.198,,433793707155,1,2009.5957,-1,0.077368,J150407.56+313940.7,226.03152,31.661323,20.422,,19.071,,0.19,,0.198,,433793707155,1,2009.5957,-1,0.077368,145992260315874200,226.03153681,31.66133544,0.028,0.015,0.0,436527232,52,56164.2147338,4,63,21.2318,0.0728,21.3142,0.0923,115000,20.9749,0.0701,20.9997,0.107,115000,20.8426,0.0431,20.9351,0.0605,115000,20.7397,0.0607,20.6531,0.0978,115000,,,,,16416,0.024868,J150407.59+313941.0,226.0316554,31.6614061,0.178,0.1632,9.1,16.926,15.769,12.786,9.195,,,,0.069,0.086,0.332,,,,,2258131801351032003,0000,0,nnnn,AABU,425,506,199,548,,0.4421,226.031357,31.661422,GALEX J150407.5+313941,6379254477443041358,6379254477441990656,AIS,225.677493,31.772035,229.0,229.0,49.921,60.8584,50237,769,24,0.320697,true,1,0.0171,0,0,,,21.7645,0.24,,,1.6845,0.24,,,1.7692,0.2365,,,2.2139,0.5482,0,0,0,2,,,7.14846,1.57963,,,1177.6,1651.57,,6.562,,0.003,0.9827,0.0,0.0764,,45.74,30.82,,,9.0486,94.1223,3.5,6.55E-4,6.05E-4,,,,187.0,178.4,,,0.84,,,0.34,,C,0,1,6379254477443041280,6379254477443041358,0,1,6379254477443041280,6379254477443041358,6379254477443041358,N,0.0,0.611051
